,order_id,order_placement_date,customer_id,customer_name,city,product_id,product_name,category,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,Item_In_Full,Item_On_Time,Item_On_Time_In_Full,ord_on_time,ord_in_full,ord_otif,Amount_INR
160,FMR33321601,2025-03-01,789321,Chiptec Stores,Ahmedabad,25891601,AM Tea 500,beverages,157,2025-03-03,2025-03-05,157,1,0,0,0,1,0,225.0
161,FMR33903601,2025-03-01,789903,Elite Mart,Vadodara,25891601,AM Tea 500,beverages,93,2025-03-03,2025-03-03,84,0,1,0,1,0,0,225.0
162,FMR34621601,2025-03-01,789621,Expert Mart,Ahmedabad,25891601,AM Tea 500,beverages,170,2025-03-04,2025-03-07,170,1,0,0,0,1,0,225.0
163,FMR32421601,2025-03-01,789421,Lotus Mart,Ahmedabad,25891601,AM Tea 500,beverages,108,2025-03-02,2025-03-02,103,0,1,0,1,0,0,225.0
164,FMR34421601,2025-03-01,789421,Lotus Mart,Ahmedabad,25891601,AM Tea 500,beverages,75,2025-03-04,2025-03-05,75,1,0,0,0,0,0,225.0
165,FMR33102601,2025-03-01,789102,Vijay Stores,Ahmedabad,25891601,AM Tea 500,beverages,180,2025-03-03,2025-03-03,180,1,1,1,1,1,1,225.0
166,FMR33401603,2025-03-01,789401,Wegmans,"New Jersey, US",25891203,AM Butter 500,Dairy,429,2025-03-03,2025-03-03,429,1,1,1,1,0,0,317258.37
167,FMR32501601,2025-03-01,789501,Best Market,"New Jersey, US",25891601,AM Tea 500,beverages,139,2025-03-02,2025-03-02,139,1,1,1,1,0,0,68529.78
168,FMR32603203,2025-03-01,789603,Info Stores,Vadodara,25891203,AM Butter 500,Dairy,460,2025-03-02,2025-03-03,460,1,0,0,0,1,0,300.0
169,FMR34420402,2025-03-01,789420,Lidl,"New Jersey, US",25891402,AM Curd 100,Dairy,353,2025-03-04,2025-03-05,353,1,0,0,0,1,0,58012.020000000004
170,FMR34401402,2025-03-01,789401,Wegmans,"New Jersey, US",25891402,AM Curd 100,Dairy,468,2025-03-04,2025-03-06,468,1,0,0,0,1,0,76911.12
171,FMR34720402,2025-03-01,789720,Colonial Farms,"New Jersey, US",25891402,AM Curd 100,Dairy,472,2025-03-04,2025-03-05,448,0,0,0,0,0,0,73624.32
172,FMR34721503,2025-03-01,789721,Logic Stores,Ahmedabad,25891402,AM Curd 100,Dairy,436,2025-03-04,2025-03-04,414,0,1,0,1,0,0,20.0
173,FMR34601402,2025-03-01,789601,Price Rite,"New Jersey, US",25891402,AM Curd 100,Dairy,208,2025-03-04,2025-03-04,208,1,1,1,1,0,0,34182.72
174,FMR32520603,2025-03-01,789520,Fairway Market,"New Jersey, US",25891402,AM Curd 100,Dairy,287,2025-03-02,2025-03-02,258,0,1,0,1,0,0,42399.72
175,FMR33503502,2025-03-01,789503,Viveks Stores,Vadodara,25891402,AM Curd 100,Dairy,450,2025-03-03,2025-03-03,450,1,1,1,1,0,0,20.0
176,FMR32203402,2025-03-01,789203,Rel Fresh,Vadodara,25891402,AM Curd 100,Dairy,488,2025-03-02,2025-03-02,488,1,1,1,1,1,1,20.0
177,FMR32902402,2025-03-01,789902,Elite Mart,Ahmedabad,25891402,AM Curd 100,Dairy,405,2025-03-02,2025-03-02,405,1,1,1,1,1,1,20.0
178,FMR33321602,2025-03-01,789321,Chiptec Stores,Ahmedabad,25891402,AM Curd 100,Dairy,283,2025-03-03,2025-03-03,283,1,1,1,1,0,0,20.0
179,FMR33122402,2025-03-01,789122,Coolblue,Vadodara,25891402,AM Curd 100,Dairy,460,2025-03-03,2025-03-06,437,0,0,0,0,0,0,20.0
180,FMR34122402,2025-03-01,789122,Coolblue,Vadodara,25891402,AM Curd 100,Dairy,256,2025-03-04,2025-03-04,205,0,1,0,1,0,0,20.0
181,FMR34621601,2025-03-01,789621,Expert Mart,Ahmedabad,25891402,AM Curd 100,Dairy,220,2025-03-04,2025-03-07,220,1,0,0,0,1,0,20.0
182,FMR32221402,2025-03-01,789221,Atlas Stores,Ahmedabad,25891402,AM Curd 100,Dairy,384,2025-03-02,2025-03-03,384,1,0,0,0,1,0,20.0
183,FMR33221402,2025-03-01,789221,Atlas Stores,Ahmedabad,25891402,AM Curd 100,Dairy,342,2025-03-03,2025-03-04,342,1,0,0,0,1,0,20.0
184,FMR32622402,2025-03-01,789622,Expert Mart,Vadodara,25891402,AM Curd 100,Dairy,309,2025-03-02,2025-03-03,247,0,0,0,0,0,0,20.0
185,FMR34622602,2025-03-01,789622,Expert Mart,Vadodara,25891402,AM Curd 100,Dairy,462,2025-03-04,2025-03-04,439,0,1,0,1,0,0,20.0
186,FMR32202402,2025-03-01,789202,Rel Fresh,Ahmedabad,25891402,AM Curd 100,Dairy,442,2025-03-02,2025-03-03,442,1,0,0,0,1,0,20.0
187,FMR34301602,2025-03-01,789301,Foodtown,"New Jersey, US",25891201,AM Butter 100,Dairy,308,2025-03-04,2025-03-04,308,1,1,1,1,0,0,50616.72
188,FMR33521201,2025-03-01,789521,Acclaimed Stores,Ahmedabad,25891201,AM Butter 100,Dairy,487,2025-03-03,2025-03-04,463,0,0,0,0,0,0,60.0
189,FMR33401603,2025-03-01,789401,Wegmans,"New Jersey, US",25891201,AM Butter 100,Dairy,461,2025-03-03,2025-03-03,461,1,1,1,1,0,0,75760.74
190,FMR33320501,2025-03-01,789320,Whole Foods Market,"New Jersey, US",25891201,AM Butter 100,Dairy,354,2025-03-03,2025-03-03,354,1,1,1,1,0,0,58176.36
191,FMR32321201,2025-03-01,789321,Chiptec Stores,Ahmedabad,25891201,AM Butter 100,Dairy,374,2025-03-02,2025-03-02,374,1,1,1,1,1,1,60.0
192,FMR34102602,2025-03-01,789102,Vijay Stores,Ahmedabad,25891201,AM Butter 100,Dairy,440,2025-03-04,2025-03-04,440,1,1,1,1,0,0,60.0
193,FMR32103503,2025-03-01,789103,Vijay Stores,Vadodara,25891201,AM Butter 100,Dairy,112,2025-03-02,2025-03-02,101,0,1,0,1,0,0,60.0
194,FMR32501201,2025-03-01,789501,Best Market,"New Jersey, US",25891201,AM Butter 100,Dairy,273,2025-03-02,2025-03-01,273,1,1,1,1,1,1,44864.82
195,FMR34220601,2025-03-01,789220,ShopRite,"New Jersey, US",25891201,AM Butter 100,Dairy,378,2025-03-04,2025-03-04,378,1,1,1,1,1,1,62120.520000000004
196,FMR34702502,2025-03-01,789702,Sorefoz Mart,Ahmedabad,25891201,AM Butter 100,Dairy,156,2025-03-04,2025-03-04,156,1,1,1,1,0,0,60.0
197,FMR34201201,2025-03-01,789201,Rel Fresh,"New Jersey, US",25891201,AM Butter 100,Dairy,291,2025-03-04,2025-03-05,233,0,0,0,0,0,0,38291.22
198,FMR32622502,2025-03-01,789622,Expert Mart,Vadodara,25891201,AM Butter 100,Dairy,274,2025-03-02,2025-03-02,247,0,1,0,1,0,0,60.0
199,FMR34101201,2025-03-01,789101,Costco Wholesale,"New Jersey, US",25891201,AM Butter 100,Dairy,489,2025-03-04,2025-03-05,489,1,0,0,0,1,0,80362.26
200,FMR34520602,2025-03-01,789520,Fairway Market,"New Jersey, US",25891501,AM Biscuits 750,Food,204,2025-03-04,2025-03-06,184,0,0,0,0,0,0,136073.52
201,FMR33203603,2025-03-01,789203,Rel Fresh,Vadodara,25891501,AM Biscuits 750,Food,104,2025-03-03,2025-03-03,104,1,1,1,1,0,0,300.0
202,FMR34420501,2025-03-01,789420,Lidl,"New Jersey, US",25891501,AM Biscuits 750,Food,210,2025-03-04,2025-03-06,210,1,0,0,0,1,0,155301.3
203,FMR33403501,2025-03-01,789403,Propel Mart,Vadodara,25891501,AM Biscuits 750,Food,241,2025-03-03,2025-03-03,229,0,1,0,1,0,0,300.0
204,FMR34121501,2025-03-01,789121,Coolblue,Ahmedabad,25891501,AM Biscuits 750,Food,159,2025-03-04,2025-03-03,127,0,1,0,1,0,0,300.0
205,FMR34903603,2025-03-01,789903,Elite Mart,Vadodara,25891501,AM Biscuits 750,Food,136,2025-03-04,2025-03-04,136,1,1,1,1,0,0,300.0
206,FMR33320501,2025-03-01,789320,Whole Foods Market,"New Jersey, US",25891501,AM Biscuits 750,Food,249,2025-03-03,2025-03-03,249,1,1,1,1,0,0,184142.97
207,FMR32221603,2025-03-01,789221,Atlas Stores,Ahmedabad,25891501,AM Biscuits 750,Food,140,2025-03-02,2025-03-02,140,1,1,1,1,0,0,300.0
208,FMR32101601,2025-03-01,789101,Costco Wholesale,"New Jersey, US",25891501,AM Biscuits 750,Food,241,2025-03-02,2025-03-02,241,1,1,1,1,1,1,178226.72999999998
209,FMR33303501,2025-03-01,789303,Expression Stores,Vadodara,25891501,AM Biscuits 750,Food,105,2025-03-03,2025-03-03,105,1,1,1,1,1,1,300.0
210,FMR32102602,2025-03-01,789102,Vijay Stores,Ahmedabad,25891501,AM Biscuits 750,Food,114,2025-03-02,2025-03-02,91,0,1,0,1,0,0,300.0
211,FMR32402602,2025-03-01,789402,Propel Mart,Ahmedabad,25891501,AM Biscuits 750,Food,223,2025-03-02,2025-03-02,223,1,1,1,1,0,0,300.0
212,FMR33720501,2025-03-01,789720,Colonial Farms,"New Jersey, US",25891501,AM Biscuits 750,Food,182,2025-03-03,2025-03-02,182,1,1,1,1,1,1,134594.46
213,FMR32301603,2025-03-01,789301,Foodtown,"New Jersey, US",25891501,AM Biscuits 750,Food,238,2025-03-02,2025-03-02,238,1,1,1,1,0,0,176008.13999999998
214,FMR34301602,2025-03-01,789301,Foodtown,"New Jersey, US",25891602,AM Tea 250,beverages,92,2025-03-04,2025-03-04,83,0,1,0,1,0,0,20460.329999999998
215,FMR34303602,2025-03-01,789303,Expression Stores,Vadodara,25891602,AM Tea 250,beverages,98,2025-03-04,2025-03-04,98,1,1,1,1,0,0,112.0
216,FMR34702602,2025-03-01,789702,Sorefoz Mart,Ahmedabad,25891602,AM Tea 250,beverages,155,2025-03-04,2025-03-03,155,1,1,1,1,0,0,112.0
217,FMR32102602,2025-03-01,789102,Vijay Stores,Ahmedabad,25891602,AM Tea 250,beverages,63,2025-03-02,2025-03-02,63,1,1,1,1,0,0,112.0
218,FMR34102602,2025-03-01,789102,Vijay Stores,Ahmedabad,25891602,AM Tea 250,beverages,154,2025-03-04,2025-03-04,154,1,1,1,1,0,0,112.0
219,FMR34703602,2025-03-01,789703,Sorefoz Mart,Vadodara,25891602,AM Tea 250,beverages,163,2025-03-04,2025-03-04,163,1,1,1,1,0,0,112.0
220,FMR32420602,2025-03-01,789420,Lidl,"New Jersey, US",25891602,AM Tea 250,beverages,76,2025-03-02,2025-03-04,76,1,0,0,0,0,0,18734.76
221,FMR33321602,2025-03-01,789321,Chiptec Stores,Ahmedabad,25891602,AM Tea 250,beverages,78,2025-03-03,2025-03-03,74,0,1,0,1,0,0,112.0
222,FMR34321602,2025-03-01,789321,Chiptec Stores,Ahmedabad,25891602,AM Tea 250,beverages,60,2025-03-04,2025-03-04,60,1,1,1,1,0,0,112.0
223,FMR32402602,2025-03-01,789402,Propel Mart,Ahmedabad,25891602,AM Tea 250,beverages,172,2025-03-02,2025-03-02,163,0,1,0,1,0,0,112.0
224,FMR33203603,2025-03-01,789203,Rel Fresh,Vadodara,25891602,AM Tea 250,beverages,184,2025-03-03,2025-03-03,184,1,1,1,1,0,0,112.0
225,FMR32103602,2025-03-01,789103,Vijay Stores,Vadodara,25891602,AM Tea 250,beverages,86,2025-03-02,2025-03-01,77,0,1,0,1,0,0,112.0
226,FMR33103602,2025-03-01,789103,Vijay Stores,Vadodara,25891602,AM Tea 250,beverages,172,2025-03-03,2025-03-03,163,0,1,0,1,0,0,112.0
227,FMR33201602,2025-03-01,789201,Rel Fresh,"New Jersey, US",25891602,AM Tea 250,beverages,52,2025-03-03,2025-03-03,52,1,1,1,1,0,0,12818.52
228,FMR34320602,2025-03-01,789320,Whole Foods Market,"New Jersey, US",25891602,AM Tea 250,beverages,190,2025-03-04,2025-03-04,190,1,1,1,1,1,1,46836.9
229,FMR34520602,2025-03-01,789520,Fairway Market,"New Jersey, US",25891602,AM Tea 250,beverages,164,2025-03-04,2025-03-06,131,0,0,0,0,0,0,32292.809999999998
230,FMR34622602,2025-03-01,789622,Expert Mart,Vadodara,25891602,AM Tea 250,beverages,54,2025-03-04,2025-03-04,54,1,1,1,1,0,0,112.0
231,FMR32220602,2025-03-01,789220,ShopRite,"New Jersey, US",25891602,AM Tea 250,beverages,77,2025-03-02,2025-03-01,77,1,1,1,1,1,1,18981.27
232,FMR33220603,2025-03-01,789220,ShopRite,"New Jersey, US",25891602,AM Tea 250,beverages,65,2025-03-03,2025-03-03,65,1,1,1,1,0,0,16023.15
233,FMR33721603,2025-03-01,789721,Logic Stores,Ahmedabad,25891602,AM Tea 250,beverages,148,2025-03-03,2025-03-03,148,1,1,1,1,1,1,112.0
234,FMR33501401,2025-03-01,789501,Best Market,"New Jersey, US",25891101,AM Milk 500,Dairy,484,2025-03-03,2025-03-03,484,1,1,1,1,0,0,159081.12
235,FMR32101601,2025-03-01,789101,Costco Wholesale,"New Jersey, US",25891101,AM Milk 500,Dairy,474,2025-03-02,2025-03-02,474,1,1,1,1,1,1,155794.32
236,FMR33101403,2025-03-01,789101,Costco Wholesale,"New Jersey, US",25891101,AM Milk 500,Dairy,349,2025-03-03,2025-03-03,349,1,1,1,1,0,0,114709.32
237,FMR32703401,2025-03-01,789703,Sorefoz Mart,Vadodara,25891101,AM Milk 500,Dairy,492,2025-03-02,2025-03-02,492,1,1,1,1,1,1,125.0
238,FMR33321602,2025-03-01,789321,Chiptec Stores,Ahmedabad,25891101,AM Milk 500,Dairy,345,2025-03-03,2025-03-03,345,1,1,1,1,0,0,125.0
239,FMR32203101,2025-03-01,789203,Rel Fresh,Vadodara,25891101,AM Milk 500,Dairy,409,2025-03-02,2025-03-04,389,0,0,0,0,0,0,125.0
240,FMR33203603,2025-03-01,789203,Rel Fresh,Vadodara,25891101,AM Milk 500,Dairy,368,2025-03-03,2025-03-03,294,0,1,0,1,0,0,125.0
241,FMR32903403,2025-03-01,789903,Elite Mart,Vadodara,25891101,AM Milk 500,Dairy,343,2025-03-02,2025-03-02,326,0,1,0,1,0,0,125.0
242,FMR34122303,2025-03-01,789122,Coolblue,Vadodara,25891101,AM Milk 500,Dairy,410,2025-03-04,2025-03-05,390,0,0,0,0,0,0,125.0
243,FMR33202502,2025-03-01,789202,Rel Fresh,Ahmedabad,25891101,AM Milk 500,Dairy,391,2025-03-03,2025-03-03,391,1,1,1,1,0,0,125.0
244,FMR34202301,2025-03-01,789202,Rel Fresh,Ahmedabad,25891101,AM Milk 500,Dairy,431,2025-03-04,2025-03-04,431,1,1,1,1,1,1,125.0
245,FMR33403501,2025-03-01,789403,Propel Mart,Vadodara,25891101,AM Milk 500,Dairy,379,2025-03-03,2025-03-03,379,1,1,1,1,0,0,125.0
246,FMR34401102,2025-03-01,789401,Wegmans,"New Jersey, US",25891101,AM Milk 500,Dairy,454,2025-03-04,2025-03-03,454,1,1,1,1,1,1,149220.72
247,FMR33503502,2025-03-01,789503,Viveks Stores,Vadodara,25891101,AM Milk 500,Dairy,362,2025-03-03,2025-03-03,362,1,1,1,1,0,0,125.0
248,FMR33420101,2025-03-01,789420,Lidl,"New Jersey, US",25891101,AM Milk 500,Dairy,306,2025-03-03,2025-03-04,306,1,0,0,0,1,0,100576.08
249,FMR34420501,2025-03-01,789420,Lidl,"New Jersey, US",25891101,AM Milk 500,Dairy,494,2025-03-04,2025-03-06,494,1,0,0,0,1,0,162367.92
250,FMR34622101,2025-03-01,789622,Expert Mart,Vadodara,25891101,AM Milk 500,Dairy,423,2025-03-04,2025-03-03,402,0,1,0,1,0,0,125.0
251,FMR34520301,2025-03-01,789520,Fairway Market,"New Jersey, US",25891101,AM Milk 500,Dairy,428,2025-03-04,2025-03-04,385,0,1,0,1,0,0,126541.8
252,FMR34422101,2025-03-01,789422,Lotus Mart,Vadodara,25891101,AM Milk 500,Dairy,444,2025-03-04,2025-03-05,444,1,0,0,0,1,0,125.0
253,FMR34603401,2025-03-01,789603,Info Stores,Vadodara,25891401,AM Curd 250,Dairy,313,2025-03-04,2025-03-05,313,1,0,0,0,1,0,50.0
254,FMR33501401,2025-03-01,789501,Best Market,"New Jersey, US",25891401,AM Curd 250,Dairy,288,2025-03-03,2025-03-03,259,0,1,0,1,0,0,53205.075000000004
255,FMR32503401,2025-03-01,789503,Viveks Stores,Vadodara,25891401,AM Curd 250,Dairy,449,2025-03-02,2025-03-02,449,1,1,1,1,0,0,50.0
256,FMR33202502,2025-03-01,789202,Rel Fresh,Ahmedabad,25891401,AM Curd 250,Dairy,215,2025-03-03,2025-03-03,215,1,1,1,1,0,0,50.0
257,FMR34702502,2025-03-01,789702,Sorefoz Mart,Ahmedabad,25891401,AM Curd 250,Dairy,355,2025-03-04,2025-03-04,337,0,1,0,1,0,0,50.0
258,FMR32703401,2025-03-01,789703,Sorefoz Mart,Vadodara,25891401,AM Curd 250,Dairy,234,2025-03-02,2025-03-02,234,1,1,1,1,1,1,50.0
259,FMR32422401,2025-03-01,789422,Lotus Mart,Vadodara,25891401,AM Curd 250,Dairy,342,2025-03-02,2025-03-04,342,1,0,0,0,1,0,50.0
260,FMR32122401,2025-03-01,789122,Coolblue,Vadodara,25891401,AM Curd 250,Dairy,240,2025-03-02,2025-03-04,228,0,0,0,0,0,0,50.0
261,FMR33201602,2025-03-01,789201,Rel Fresh,"New Jersey, US",25891401,AM Curd 250,Dairy,480,2025-03-03,2025-03-03,456,0,1,0,1,0,0,93673.8
262,FMR33103401,2025-03-01,789103,Vijay Stores,Vadodara,25891401,AM Curd 250,Dairy,306,2025-03-03,2025-03-02,291,0,1,0,1,0,0,50.0
263,FMR34103403,2025-03-01,789103,Vijay Stores,Vadodara,25891401,AM Curd 250,Dairy,399,2025-03-04,2025-03-04,359,0,1,0,1,0,0,50.0
264,FMR32403401,2025-03-01,789403,Propel Mart,Vadodara,25891401,AM Curd 250,Dairy,473,2025-03-02,2025-03-02,473,1,1,1,1,1,1,50.0
265,FMR32520603,2025-03-01,789520,Fairway Market,"New Jersey, US",25891603,AM Tea 100,beverages,67,2025-03-02,2025-03-02,64,0,1,0,1,0,0,5258.88
266,FMR33220603,2025-03-01,789220,ShopRite,"New Jersey, US",25891603,AM Tea 100,beverages,51,2025-03-03,2025-03-03,46,0,1,0,1,0,0,3779.82
267,FMR33603603,2025-03-01,789603,Info Stores,Vadodara,25891603,AM Tea 100,beverages,183,2025-03-03,2025-03-05,183,1,0,0,0,1,0,45.0
268,FMR32221603,2025-03-01,789221,Atlas Stores,Ahmedabad,25891603,AM Tea 100,beverages,100,2025-03-02,2025-03-02,80,0,1,0,1,0,0,45.0
269,FMR33401603,2025-03-01,789401,Wegmans,"New Jersey, US",25891603,AM Tea 100,beverages,127,2025-03-03,2025-03-03,127,1,1,1,1,0,0,10435.59
270,FMR33420603,2025-03-01,789420,Lidl,"New Jersey, US",25891603,AM Tea 100,beverages,129,2025-03-03,2025-03-03,129,1,1,1,1,1,1,10599.93
271,FMR32121603,2025-03-01,789121,Coolblue,Ahmedabad,25891603,AM Tea 100,beverages,200,2025-03-02,2025-03-04,180,0,0,0,0,0,0,45.0
272,FMR32421603,2025-03-01,789421,Lotus Mart,Ahmedabad,25891603,AM Tea 100,beverages,172,2025-03-02,2025-03-05,155,0,0,0,0,0,0,45.0
273,FMR32903603,2025-03-01,789903,Elite Mart,Vadodara,25891603,AM Tea 100,beverages,128,2025-03-02,2025-03-03,115,0,0,0,0,0,0,45.0
274,FMR34903603,2025-03-01,789903,Elite Mart,Vadodara,25891603,AM Tea 100,beverages,148,2025-03-04,2025-03-04,133,0,1,0,1,0,0,45.0
275,FMR33703603,2025-03-01,789703,Sorefoz Mart,Vadodara,25891603,AM Tea 100,beverages,165,2025-03-03,2025-03-03,165,1,1,1,1,1,1,45.0
276,FMR32303603,2025-03-01,789303,Expression Stores,Vadodara,25891603,AM Tea 100,beverages,169,2025-03-02,2025-03-02,169,1,1,1,1,1,1,45.0
277,FMR32301603,2025-03-01,789301,Foodtown,"New Jersey, US",25891603,AM Tea 100,beverages,134,2025-03-02,2025-03-02,121,0,1,0,1,0,0,9942.57
278,FMR33203603,2025-03-01,789203,Rel Fresh,Vadodara,25891603,AM Tea 100,beverages,122,2025-03-03,2025-03-03,122,1,1,1,1,0,0,45.0
279,FMR32202603,2025-03-01,789202,Rel Fresh,Ahmedabad,25891603,AM Tea 100,beverages,186,2025-03-02,2025-03-02,186,1,1,1,1,0,0,45.0
280,FMR32721603,2025-03-01,789721,Logic Stores,Ahmedabad,25891603,AM Tea 100,beverages,140,2025-03-02,2025-03-02,126,0,1,0,1,0,0,45.0
281,FMR33721603,2025-03-01,789721,Logic Stores,Ahmedabad,25891603,AM Tea 100,beverages,195,2025-03-03,2025-03-03,195,1,1,1,1,1,1,45.0
282,FMR33621603,2025-03-01,789621,Expert Mart,Ahmedabad,25891603,AM Tea 100,beverages,69,2025-03-03,2025-03-03,69,1,1,1,1,1,1,45.0
283,FMR32102202,2025-03-01,789102,Vijay Stores,Ahmedabad,25891202,AM Butter 250,Dairy,106,2025-03-02,2025-03-03,106,1,0,0,0,1,0,150.0
284,FMR33102601,2025-03-01,789102,Vijay Stores,Ahmedabad,25891202,AM Butter 250,Dairy,419,2025-03-03,2025-03-03,419,1,1,1,1,1,1,150.0
285,FMR33402303,2025-03-01,789402,Propel Mart,Ahmedabad,25891202,AM Butter 250,Dairy,167,2025-03-03,2025-03-03,167,1,1,1,1,1,1,150.0
286,FMR34402202,2025-03-01,789402,Propel Mart,Ahmedabad,25891202,AM Butter 250,Dairy,457,2025-03-04,2025-03-04,457,1,1,1,1,0,0,150.0
287,FMR33622502,2025-03-01,789622,Expert Mart,Vadodara,25891202,AM Butter 250,Dairy,294,2025-03-03,2025-03-03,294,1,1,1,1,1,1,150.0
288,FMR34902202,2025-03-01,789902,Elite Mart,Ahmedabad,25891202,AM Butter 250,Dairy,311,2025-03-04,2025-03-04,311,1,1,1,1,1,1,150.0
289,FMR32320202,2025-03-01,789320,Whole Foods Market,"New Jersey, US",25891202,AM Butter 250,Dairy,211,2025-03-02,2025-03-03,211,1,0,0,0,1,0,69351.48
290,FMR33320202,2025-03-01,789320,Whole Foods Market,"New Jersey, US",25891202,AM Butter 250,Dairy,209,2025-03-03,2025-03-05,188,0,0,0,0,0,0,61791.840000000004
291,FMR32403401,2025-03-01,789403,Propel Mart,Vadodara,25891202,AM Butter 250,Dairy,472,2025-03-02,2025-03-02,472,1,1,1,1,1,1,150.0
292,FMR34703602,2025-03-01,789703,Sorefoz Mart,Vadodara,25891202,AM Butter 250,Dairy,185,2025-03-04,2025-03-04,167,0,1,0,1,0,0,150.0
293,FMR34303602,2025-03-01,789303,Expression Stores,Vadodara,25891202,AM Butter 250,Dairy,160,2025-03-04,2025-03-04,144,0,1,0,1,0,0,150.0
294,FMR32721603,2025-03-01,789721,Logic Stores,Ahmedabad,25891202,AM Butter 250,Dairy,178,2025-03-02,2025-03-02,169,0,1,0,1,0,0,150.0
295,FMR33421203,2025-03-01,789421,Lotus Mart,Ahmedabad,25891202,AM Butter 250,Dairy,332,2025-03-03,2025-03-06,332,1,0,0,0,0,0,150.0
296,FMR34421601,2025-03-01,789421,Lotus Mart,Ahmedabad,25891202,AM Butter 250,Dairy,132,2025-03-04,2025-03-05,125,0,0,0,0,0,0,150.0
297,FMR33101202,2025-03-01,789101,Costco Wholesale,"New Jersey, US",25891202,AM Butter 250,Dairy,150,2025-03-03,2025-03-04,150,1,0,0,0,1,0,49302.0
298,FMR34401503,2025-03-01,789401,Wegmans,"New Jersey, US",25891202,AM Butter 250,Dairy,173,2025-03-04,2025-03-04,173,1,1,1,1,1,1,56861.64
299,FMR33503502,2025-03-01,789503,Viveks Stores,Vadodara,25891202,AM Butter 250,Dairy,214,2025-03-03,2025-03-03,214,1,1,1,1,0,0,150.0
300,FMR33601202,2025-03-01,789601,Price Rite,"New Jersey, US",25891202,AM Butter 250,Dairy,411,2025-03-03,2025-03-04,390,0,0,0,0,0,0,128185.2
301,FMR34201202,2025-03-01,789201,Rel Fresh,"New Jersey, US",25891202,AM Butter 250,Dairy,175,2025-03-04,2025-03-04,175,1,1,1,1,0,0,57519.0
302,FMR32521202,2025-03-01,789521,Acclaimed Stores,Ahmedabad,25891202,AM Butter 250,Dairy,479,2025-03-02,2025-03-05,479,1,0,0,0,1,0,150.0
303,FMR33521202,2025-03-01,789521,Acclaimed Stores,Ahmedabad,25891202,AM Butter 250,Dairy,347,2025-03-03,2025-03-03,347,1,1,1,1,1,1,150.0
304,FMR34520602,2025-03-01,789520,Fairway Market,"New Jersey, US",25891202,AM Butter 250,Dairy,200,2025-03-04,2025-03-06,200,1,0,0,0,0,0,65736.0
305,FMR33720202,2025-03-01,789720,Colonial Farms,"New Jersey, US",25891202,AM Butter 250,Dairy,270,2025-03-03,2025-03-03,270,1,1,1,1,1,1,88743.6
306,FMR32202603,2025-03-01,789202,Rel Fresh,Ahmedabad,25891202,AM Butter 250,Dairy,342,2025-03-02,2025-03-02,274,0,1,0,1,0,0,150.0
307,FMR33202502,2025-03-01,789202,Rel Fresh,Ahmedabad,25891202,AM Butter 250,Dairy,130,2025-03-03,2025-03-03,130,1,1,1,1,0,0,150.0
308,FMR33522202,2025-03-01,789522,Acclaimed Stores,Vadodara,25891202,AM Butter 250,Dairy,280,2025-03-03,2025-03-03,252,0,1,0,1,0,0,150.0
309,FMR32203402,2025-03-01,789203,Rel Fresh,Vadodara,25891303,AM Ghee 100,Dairy,64,2025-03-02,2025-03-02,64,1,1,1,1,1,1,90.0
310,FMR33103602,2025-03-01,789103,Vijay Stores,Vadodara,25891303,AM Ghee 100,Dairy,40,2025-03-03,2025-03-03,32,0,1,0,1,0,0,90.0
311,FMR32721603,2025-03-01,789721,Logic Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,69,2025-03-02,2025-03-02,69,1,1,1,1,0,0,90.0
312,FMR32522303,2025-03-01,789522,Acclaimed Stores,Vadodara,25891303,AM Ghee 100,Dairy,63,2025-03-02,2025-03-01,50,0,1,0,1,0,0,90.0
313,FMR32601303,2025-03-01,789601,Price Rite,"New Jersey, US",25891303,AM Ghee 100,Dairy,95,2025-03-02,2025-03-03,95,1,0,0,0,1,0,23418.45
314,FMR33601303,2025-03-01,789601,Price Rite,"New Jersey, US",25891303,AM Ghee 100,Dairy,69,2025-03-03,2025-03-03,66,0,1,0,1,0,0,16269.66
315,FMR33703303,2025-03-01,789703,Sorefoz Mart,Vadodara,25891303,AM Ghee 100,Dairy,76,2025-03-03,2025-03-02,76,1,1,1,1,1,1,90.0
316,FMR34720303,2025-03-01,789720,Colonial Farms,"New Jersey, US",25891303,AM Ghee 100,Dairy,27,2025-03-04,2025-03-06,27,1,0,0,0,1,0,6655.7699999999995
317,FMR34420303,2025-03-01,789420,Lidl,"New Jersey, US",25891303,AM Ghee 100,Dairy,63,2025-03-04,2025-03-04,57,0,1,0,1,0,0,14051.07
318,FMR32622502,2025-03-01,789622,Expert Mart,Vadodara,25891303,AM Ghee 100,Dairy,51,2025-03-02,2025-03-02,51,1,1,1,1,0,0,90.0
319,FMR34622602,2025-03-01,789622,Expert Mart,Vadodara,25891303,AM Ghee 100,Dairy,84,2025-03-04,2025-03-04,84,1,1,1,1,0,0,90.0
320,FMR34122303,2025-03-01,789122,Coolblue,Vadodara,25891303,AM Ghee 100,Dairy,37,2025-03-04,2025-03-05,33,0,0,0,0,0,0,90.0
321,FMR32501601,2025-03-01,789501,Best Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,51,2025-03-02,2025-03-02,41,0,1,0,1,0,0,10106.91
